timestamp,gender,inc_A00-A04,inc_A05-A14,inc_A15-A34,inc_A35-A59,inc_A60-A79,inc_A80+,inc_ALL
1618444800,F,156.40,211.49,368.41,344.85,200.36,175.60,273.72
1618444800,M,164.43,198.81,333.28,287.48,217.38,205.05,260.89
1618531200,A,173.79,208.27,340.58,306.41,195.55,178.78,259.49
1618531200,F,183.59,214.89,354.57,334.10,187.21,173.74,265.37
1618531200,M,164.43,202.01,328.02,280.64,204.91,187.43,253.50
1618617600,A,156.08,212.11,334.28,295.77,190.20,175.83,252.60
1618617600,F,174.53,211.49,351.91,325.33,180.46,168.13,258.96
1618617600,M,138.47,212.70,318.47,268.26,201.13,189.03,246.12
1618704000,A,158.29,218.71,333.28,293.73,190.38,169.34,251.90
1618704000,F,179.06,221.67,347.65,316.56,180.80,160.66,255.71
1618704000,M,138.47,215.91,320.38,272.48,201.13,184.23,248.01
1618790400,A,167.15,223.10,333.02,294.27,189.67,169.34,252.60
1618790400,F,183.59,231.85,346.05,319.10,182.48,161.59,257.85
1618790400,M,151.45,214.84,321.34,271.16,197.72,182.62,247.25
1618876800,A,166.04,214.31,336.05,291.27,191.81,162.26,251.34
1618876800,F,176.79,218.28,338.07,316.84,187.21,155.05,254.97
1618876800,M,155.78,210.56,333.75,267.47,196.97,174.62,247.54
1618963200,A,153.87,216.51,325.47,277.91,180.76,146.92,240.32
1618963200,F,172.26,223.93,332.21,294.49,172.70,144.78,241.88
1618963200,M,136.31,209.49,318.95,262.47,189.78,150.59,238.64
1619049600,A,151.65,209.92,314.90,276.00,174.34,132.76,234.23
1619049600,F,158.66,211.49,327.95,287.42,164.94,131.70,233.81
1619049600,M,144.96,208.42,302.72,265.37,184.87,134.57,234.57
1619136000,A,135.05,217.61,307.10,272.86,172.91,129.22,231.00
1619136000,F,133.73,221.67,327.42,285.44,165.96,128.90,232.88
1619136000,M,136.31,213.77,288.39,261.16,180.71,129.76,228.98
1619222400,A,153.87,229.15,305.84,279.68,175.05,135.12,235.92
1619222400,F,160.93,235.24,329.55,292.80,168.99,130.77,238.91
1619222400,M,142.80,222.32,284.10,267.47,181.85,142.58,232.48
1619308800,A,167.15,225.85,308.36,277.63,174.87,137.48,236.10
1619308800,F,174.53,222.80,337.00,294.78,168.65,134.51,240.68
1619308800,M,155.78,227.66,282.19,261.68,181.85,142.58,231.06
1619395200,A,162.72,229.15,308.36,274.09,172.56,125.68,233.43
1619395200,F,172.26,218.28,332.21,288.84,165.28,125.16,235.57
1619395200,M,149.29,238.35,286.48,260.37,180.71,126.56,230.87
1619481600,A,171.58,236.84,296.53,274.23,166.50,119.78,230.25
1619481600,F,174.53,234.11,327.95,286.57,158.87,120.49,233.25
1619481600,M,164.43,238.35,268.34,262.74,175.04,118.55,226.89
1619568000,A,179.33,229.70,286.20,270.13,159.90,110.34,224.15
1619568000,F,181.33,222.80,307.19,283.46,154.49,113.02,226.01
1619568000,M,173.09,235.15,267.38,257.73,165.97,105.73,221.97
1619654400,A,174.90,226.95,279.16,267.82,162.93,113.29,222.65
1619654400,F,185.86,218.28,294.94,283.46,157.86,113.02,224.62
1619654400,M,160.11,234.08,265.00,253.26,168.61,113.74,220.36
1619740800,A,194.82,226.95,288.47,273.41,162.04,111.52,226.78
1619740800,F,203.99,210.36,302.40,291.38,155.84,105.55,227.31
1619740800,M,181.74,241.56,275.98,256.68,168.99,121.75,225.95
1619827200,A,179.33,219.26,288.47,265.23,158.30,106.21,221.25
1619827200,F,169.99,200.18,307.19,278.65,151.79,106.48,220.72
1619827200,M,188.23,237.28,271.20,252.73,165.59,105.73,221.69
1619913600,A,169.36,223.65,286.71,266.45,158.47,105.62,221.29
1619913600,F,154.13,214.89,304.53,276.39,149.09,105.55,219.24
1619913600,M,183.91,231.94,270.25,257.21,168.99,105.73,223.30
1620000000,A,162.72,214.86,279.91,267.82,158.65,109.16,219.79
1620000000,F,151.86,213.75,299.74,278.09,147.07,104.62,218.12
1620000000,M,173.09,214.84,261.66,258.26,171.64,116.94,221.31
1620086400,A,150.55,201.67,281.93,261.54,152.24,110.34,214.78
1620086400,F,145.06,194.53,291.75,276.39,143.69,105.55,213.48
1620086400,M,155.78,207.36,272.64,247.73,161.81,118.55,215.91
1620172800,A,149.44,206.62,275.38,252.41,149.03,118.01,210.56
1620172800,F,138.26,193.40,291.75,263.37,144.71,111.15,209.67
1620172800,M,160.11,218.04,260.22,242.20,153.87,129.76,211.27
1620259200,A,141.69,200.57,265.56,242.59,142.43,113.88,202.45
1620259200,F,129.20,190.00,280.04,253.19,136.61,113.02,201.60
1620259200,M,153.62,209.49,251.63,232.72,148.95,115.34,203.03
1620345600,A,118.44,197.28,251.72,224.04,137.97,112.70,190.96
1620345600,F,108.80,195.66,264.60,235.93,132.90,116.76,192.23
1620345600,M,127.65,197.74,239.21,212.98,143.66,105.73,189.39
1620432000,A,120.66,193.43,240.39,225.27,135.12,108.57,187.96
1620432000,F,117.86,193.40,242.24,243.01,127.84,110.22,188.79
1620432000,M,123.33,192.39,238.26,208.77,143.28,105.73,186.93
1620518400,A,117.34,187.39,237.62,221.59,131.74,109.16,184.68
1620518400,F,115.60,185.48,235.32,239.33,126.15,107.42,184.89
1620518400,M,119.00,188.12,239.21,205.08,137.99,112.14,184.28
1620604800,A,120.66,198.38,232.59,216.68,128.70,104.44,181.96
1620604800,F,113.33,196.79,232.12,231.69,122.78,104.62,181.46
1620604800,M,127.65,199.87,232.53,202.71,135.34,104.13,182.39
1620691200,A,128.41,198.38,215.47,203.32,124.78,106.21,173.62
1620691200,F,117.86,199.05,222.01,218.96,117.72,108.35,174.87
1620691200,M,138.47,197.74,209.13,188.76,132.70,102.53,172.25
1620777600,A,125.09,195.63,207.67,198.00,120.86,100.31,168.47
1620777600,F,120.13,199.05,209.23,211.89,113.00,102.75,168.56
1620777600,M,129.82,192.39,205.79,185.07,129.67,96.12,168.28
1620864000,A,125.09,178.59,189.54,177.41,108.92,85.55,152.25
1620864000,F,113.33,185.48,192.73,188.69,101.87,83.13,151.66
1620864000,M,136.31,172.08,186.69,166.91,116.82,89.71,152.84
1620950400,A,112.91,168.70,166.39,163.36,97.15,77.29,138.00
1620950400,F,106.53,169.65,165.57,170.87,89.72,73.79,135.24
1620950400,M,119.00,167.81,167.12,156.38,105.48,83.30,140.81
1621036800,A,97.41,152.77,158.33,153.68,93.94,72.57,129.93
1621036800,F,92.93,156.08,159.18,157.57,89.72,71.92,127.90
1621036800,M,101.69,149.64,157.57,150.06,98.67,73.69,132.01
1621123200,A,101.84,153.32,153.55,149.18,91.98,68.44,126.89
1621123200,F,99.73,158.34,153.33,153.61,87.03,71.92,125.30
1621123200,M,103.85,148.57,153.75,145.06,97.54,62.48,128.50
1621209600,A,100.73,137.93,150.78,147.68,88.95,68.44,123.70
1621209600,F,104.26,142.50,146.94,152.76,87.36,70.99,122.80
1621209600,M,97.36,133.61,154.22,142.95,90.73,64.08,124.62
1621296000,A,88.56,137.93,145.75,140.73,85.03,64.90,118.54
1621296000,F,99.73,150.42,139.49,141.45,83.32,67.25,116.76
1621296000,M,77.89,126.12,151.36,140.06,86.95,60.87,120.36
1621382400,A,89.66,126.39,130.64,130.91,79.86,63.13,109.92
1621382400,F,92.93,142.50,125.64,131.55,76.57,64.45,108.04
1621382400,M,86.54,111.16,135.12,130.31,83.55,60.87,111.84
1621468800,A,90.77,126.94,127.87,129.54,78.79,60.18,108.51
1621468800,F,102.00,144.77,124.58,132.11,74.21,63.52,107.85
1621468800,M,80.05,110.09,130.83,127.16,83.93,54.47,109.19
1621555200,A,92.98,119.79,129.38,126.41,80.22,57.82,107.39
1621555200,F,97.46,136.85,124.05,127.59,76.57,61.65,105.90
1621555200,M,88.71,103.68,134.17,125.31,84.31,51.26,108.90
1621641600,A,99.63,114.85,127.87,118.36,76.12,55.46,102.94
1621641600,F,115.60,132.32,124.58,119.10,69.49,57.91,101.26
1621641600,M,84.38,98.33,130.83,117.68,83.55,51.26,104.64
1621728000,A,94.09,111.00,119.82,114.14,73.62,54.28,98.67
1621728000,F,106.53,128.93,119.79,114.29,68.14,55.11,97.55
1621728000,M,82.22,94.06,119.85,113.99,79.77,52.87,99.81
1621814400,A,86.34,102.21,110.00,101.18,66.67,47.20,88.92
1621814400,F,95.20,118.75,112.33,101.84,59.70,49.51,87.99
1621814400,M,77.89,86.58,107.91,100.57,74.48,43.25,89.87
1621900800,A,74.17,77.48,91.88,82.50,55.62,37.76,72.84
1621900800,F,79.33,84.82,95.83,82.32,49.58,37.36,71.28
1621900800,M,69.24,70.54,88.33,82.66,62.38,38.45,74.43
1621987200,A,60.88,62.10,85.58,67.36,49.73,31.27,62.53
1621987200,F,70.26,64.47,91.57,69.59,42.50,30.82,61.72
1621987200,M,51.93,59.86,80.22,65.29,57.84,32.04,63.35
1622073600,A,57.56,56.60,78.03,61.64,46.88,37.76,58.31
1622073600,F,63.46,54.29,79.86,63.09,41.15,38.30,56.80
1622073600,M,51.93,58.79,76.40,60.29,53.31,36.85,59.85
1622160000,A,54.24,52.20,72.75,54.95,41.18,31.86,52.55
1622160000,F,58.93,46.37,80.92,55.45,34.74,30.82,51.14
1622160000,M,49.76,57.72,65.41,54.50,48.39,33.64,53.98
1622246400,A,42.06,52.20,65.95,50.86,38.50,31.27,48.61
1622246400,F,38.53,48.63,71.87,50.07,34.07,28.96,46.78
1622246400,M,45.44,55.58,60.64,51.60,43.48,35.24,50.47
1622332800,A,37.64,47.26,65.45,49.77,37.79,28.91,47.16
1622332800,F,34.00,40.72,70.81,50.36,33.06,27.09,45.39
1622332800,M,41.11,53.44,60.64,49.23,43.10,32.04,48.96
1622419200,A,35.42,47.26,71.74,50.05,39.75,28.91,48.84
1622419200,F,34.00,41.85,77.73,51.49,36.09,26.15,47.80
1622419200,M,36.78,52.37,66.37,48.70,43.85,33.64,49.91
1622505600,A,29.89,48.91,71.49,46.91,39.75,28.32,47.58
1622505600,F,29.47,46.37,75.07,49.51,36.09,27.09,46.97
1622505600,M,30.29,51.30,68.28,44.49,43.85,30.44,48.20
1622592000,A,27.67,45.06,56.64,39.55,31.73,25.96,39.56
1622592000,F,20.40,45.24,60.16,45.26,31.03,26.15,41.03
1622592000,M,34.62,44.89,53.48,34.22,32.51,25.63,38.07
1622678400,A,18.82,42.86,51.10,33.82,26.92,18.29,34.12
1622678400,F,13.60,41.85,56.43,39.89,27.32,16.81,36.11
1622678400,M,23.80,43.82,46.31,28.17,26.46,20.83,32.10
1622764800,A,18.82,36.27,44.55,32.45,24.42,21.83,31.50
1622764800,F,11.33,41.85,47.38,39.61,26.31,21.48,34.53
1622764800,M,25.96,31.00,42.02,25.54,22.31,22.43,28.31
1622851200,A,21.03,35.72,42.29,31.64,21.75,23.60,30.28
1622851200,F,13.60,37.32,46.32,39.04,24.62,23.35,33.60
1622851200,M,28.13,34.20,38.68,24.48,18.52,24.03,26.80
1622937600,A,21.03,34.07,41.28,30.55,21.03,24.19,29.44
1622937600,F,15.87,35.06,45.25,37.34,24.29,24.29,32.76
1622937600,M,25.96,33.13,37.72,23.96,17.39,24.03,25.95
1623024000,A,23.25,35.72,34.74,30.27,18.36,26.55,27.84
1623024000,F,18.13,36.19,39.40,37.06,20.91,27.09,31.19
1623024000,M,28.13,35.27,30.56,23.69,15.50,25.63,24.34
1623110400,A,25.46,29.12,27.44,27.95,13.73,30.68,24.33
1623110400,F,22.67,27.14,31.94,33.66,15.85,31.76,27.29
1623110400,M,28.13,31.00,23.40,22.38,11.34,28.84,21.21
1623196800,A,24.35,29.12,26.68,25.09,13.55,27.14,22.83
1623196800,F,24.93,27.14,30.88,27.44,15.52,28.02,24.69
1623196800,M,23.80,31.00,22.92,22.64,11.34,25.63,20.83
1623283200,A,23.25,25.83,25.17,23.05,12.30,24.19,20.95
1623283200,F,24.93,24.88,29.81,24.89,13.49,25.22,22.65
1623283200,M,21.64,26.72,21.01,21.06,10.96,22.43,19.13
1623369600,A,18.82,24.18,23.91,19.23,11.41,23.60,18.80
1623369600,F,24.93,18.10,28.75,20.37,12.14,25.22,20.05
1623369600,M,12.98,29.93,19.58,18.17,10.59,20.83,17.52
1623456000,A,17.71,20.33,21.40,16.36,10.34,18.88,16.31
1623456000,F,24.93,15.83,23.96,16.97,10.79,20.55,17.08
1623456000,M,10.82,24.58,19.10,15.80,9.83,16.02,15.53
1623542400,A,16.60,20.33,20.64,15.55,10.34,18.29,15.80
1623542400,F,22.67,15.83,23.43,15.84,10.79,19.62,16.43
1623542400,M,10.82,24.58,18.14,15.27,9.83,16.02,15.15
1623628800,A,15.50,17.58,19.38,14.05,9.09,14.16,14.11
1623628800,F,22.67,12.44,21.30,13.58,9.78,14.95,14.29
1623628800,M,8.65,22.45,17.67,14.48,8.32,12.82,13.92
1623715200,A,12.18,16.49,18.88,12.68,8.38,7.67,12.61
1623715200,F,13.60,12.44,22.36,13.30,8.77,7.47,12.99
1623715200,M,10.82,20.31,15.76,12.11,7.94,8.01,12.22
1623801600,A,11.07,14.29,17.12,11.59,6.60,8.26,11.25
1623801600,F,15.87,12.44,19.70,12.45,6.75,7.47,11.79
1623801600,M,6.49,16.03,14.80,10.79,6.43,9.61,10.70
1623888000,A,8.86,13.19,14.10,10.09,5.88,7.67,9.75
1623888000,F,13.60,12.44,16.50,10.75,6.41,7.47,10.49
1623888000,M,4.33,13.89,11.94,9.48,5.29,8.01,9.00
1623974400,A,11.07,10.99,10.82,9.41,4.81,3.54,8.20
1623974400,F,18.13,13.57,11.71,9.90,5.06,2.80,8.82
1623974400,M,4.33,8.55,10.03,8.95,4.54,4.81,7.58
1624060800,A,11.07,10.99,9.31,8.32,4.46,3.54,7.45
1624060800,F,15.87,13.57,11.71,9.34,4.39,2.80,8.35
1624060800,M,6.49,8.55,7.16,7.37,4.54,4.81,6.53
1624147200,A,11.07,10.99,9.82,8.45,4.10,3.54,7.50
1624147200,F,15.87,13.57,12.24,9.34,4.05,2.80,8.35
1624147200,M,6.49,8.55,7.64,7.63,4.16,4.81,6.63
1624233600,A,11.07,12.09,9.06,8.18,4.63,3.54,7.50
1624233600,F,13.60,14.70,11.18,9.34,5.40,2.80,8.54
1624233600,M,8.65,9.62,7.16,7.11,3.78,4.81,6.44
1624320000,A,8.86,12.64,7.05,6.68,3.92,3.54,6.37
1624320000,F,13.60,14.70,7.99,7.07,5.06,1.87,7.05
1624320000,M,4.33,10.69,6.21,6.32,2.65,6.41,5.68
1624406400,A,7.75,10.99,6.54,5.05,3.39,1.77,5.25
1624406400,F,11.33,12.44,9.05,5.66,3.71,0.93,6.03
1624406400,M,4.33,9.62,4.30,4.48,3.02,3.20,4.45
1624492800,A,7.75,10.44,6.04,5.18,3.39,1.77,5.16
1624492800,F,11.33,11.31,7.99,5.66,3.04,0.93,5.57
1624492800,M,4.33,9.62,4.30,4.74,3.78,3.20,4.73
1624579200,A,4.43,9.34,5.03,4.36,2.85,2.95,4.41
1624579200,F,4.53,7.92,6.39,4.81,2.70,1.87,4.46
1624579200,M,4.33,10.69,3.82,3.95,3.02,4.81,4.36
1624665600,A,3.32,7.69,4.53,3.82,2.67,2.95,3.89
1624665600,F,4.53,6.79,5.32,4.24,2.02,1.87,3.81
1624665600,M,2.16,8.55,3.82,3.42,3.40,4.81,3.98
1624752000,A,3.32,7.69,4.03,3.68,2.67,2.95,3.75
1624752000,F,4.53,6.79,4.79,3.96,2.02,1.87,3.62
1624752000,M,2.16,8.55,3.34,3.42,3.40,4.81,3.88
1624838400,A,2.21,5.50,4.28,3.27,2.14,2.95,3.28
1624838400,F,4.53,5.65,3.73,3.39,0.67,1.87,2.78
1624838400,M,0.00,5.34,4.77,3.16,3.78,4.81,3.79
1624924800,A,1.11,6.59,4.78,3.95,1.60,2.36,3.47
1624924800,F,2.27,4.52,4.26,3.96,0.00,1.87,2.69
1624924800,M,0.00,8.55,5.25,3.95,3.40,3.20,4.26
1625011200,A,2.21,6.59,5.54,3.95,1.60,1.77,3.61
1625011200,F,2.27,3.39,3.73,3.39,0.67,0.93,2.41
1625011200,M,2.16,9.62,7.16,4.48,2.65,3.20,4.83
1625097600,A,2.21,6.04,7.30,3.95,1.07,2.95,3.84
1625097600,F,2.27,3.39,4.26,1.98,0.67,1.87,2.13
1625097600,M,2.16,8.55,10.03,5.79,1.51,4.81,5.59
1625184000,A,2.21,6.59,7.55,3.68,1.43,1.77,3.84
1625184000,F,2.27,5.65,4.26,2.26,1.35,0.93,2.51
1625184000,M,2.16,7.48,10.50,5.00,1.51,3.20,5.21
1625270400,A,2.21,6.59,7.80,3.82,1.07,1.77,3.84
1625270400,F,2.27,4.52,4.26,2.26,1.35,0.93,2.41
1625270400,M,2.16,8.55,10.98,5.27,0.76,3.20,5.30
1625356800,A,2.21,7.14,8.06,3.68,1.07,1.77,3.89
1625356800,F,2.27,5.65,4.26,2.26,1.35,0.93,2.51
1625356800,M,2.16,8.55,11.46,5.00,0.76,3.20,5.30
1625443200,A,2.21,7.14,7.55,3.55,0.89,2.95,3.80
1625443200,F,2.27,5.65,5.32,1.98,1.35,2.80,2.78
1625443200,M,2.16,8.55,9.55,5.00,0.38,3.20,4.83
1625529600,A,2.21,6.04,7.80,2.73,0.71,2.95,3.42
1625529600,F,2.27,4.52,6.39,1.13,1.35,2.80,2.60
1625529600,M,2.16,7.48,9.07,4.21,0.00,3.20,4.26
1625616000,A,0.00,6.04,5.54,2.45,0.53,2.95,2.77
1625616000,F,0.00,5.65,4.79,1.13,0.67,2.80,2.13
1625616000,M,0.00,6.41,6.21,3.69,0.38,3.20,3.41
1625702400,A,0.00,8.79,3.52,2.32,0.89,2.36,2.62
1625702400,F,0.00,9.05,3.73,1.41,1.01,2.80,2.41
1625702400,M,0.00,8.55,3.34,3.16,0.76,1.60,2.84
1625788800,A,0.00,6.59,3.02,2.59,0.53,2.36,2.34
1625788800,F,0.00,6.79,3.73,1.70,0.34,2.80,2.13
1625788800,M,0.00,6.41,2.39,3.42,0.76,1.60,2.56
1625875200,A,0.00,7.14,3.02,2.59,0.53,2.36,2.39
1625875200,F,0.00,6.79,4.26,1.98,0.34,2.80,2.32
1625875200,M,0.00,7.48,1.91,3.16,0.76,1.60,2.46
1625961600,A,0.00,7.14,2.77,2.86,0.71,2.36,2.48
1625961600,F,0.00,5.65,4.26,2.26,0.67,2.80,2.41
1625961600,M,0.00,8.55,1.43,3.42,0.76,1.60,2.56
1626048000,A,1.11,8.24,2.27,3.14,0.89,1.77,2.62
1626048000,F,0.00,6.79,3.19,2.55,1.01,0.93,2.32
1626048000,M,2.16,9.62,1.43,3.69,0.76,3.20,2.94
1626134400,A,2.21,11.54,2.01,3.82,0.89,1.18,3.09
1626134400,F,2.27,11.31,2.13,3.39,1.01,0.93,2.88
1626134400,M,2.16,11.76,1.91,4.21,0.76,1.60,3.31
1626220800,A,3.32,12.64,2.77,4.36,0.89,1.77,3.61
1626220800,F,2.27,12.44,2.13,4.24,1.35,0.93,3.34
1626220800,M,4.33,12.83,3.34,4.48,0.38,3.20,3.88
1626307200,A,3.32,10.44,4.28,4.23,0.71,1.18,3.56
1626307200,F,2.27,9.05,4.26,4.53,1.35,0.00,3.43
1626307200,M,4.33,11.76,4.30,3.95,0.00,3.20,3.69
1626393600,A,4.43,11.54,5.54,4.50,1.07,1.77,4.17
1626393600,F,4.53,11.31,5.32,4.53,1.35,0.93,3.99
1626393600,M,4.33,11.76,5.73,4.48,0.76,3.20,4.36
1626480000,A,4.43,12.09,5.29,4.36,1.43,1.77,4.22
1626480000,F,4.53,13.57,4.79,4.24,1.69,0.93,4.08
1626480000,M,4.33,10.69,5.73,4.48,1.13,3.20,4.36
1626566400,A,4.43,11.54,5.29,4.50,1.25,1.77,4.17
1626566400,F,4.53,13.57,4.79,4.53,1.35,0.93,4.08
1626566400,M,4.33,9.62,5.73,4.48,1.13,3.20,4.26
1626652800,A,3.32,13.74,6.80,4.64,1.78,1.18,4.73
1626652800,F,4.53,16.96,6.92,4.81,2.36,0.93,5.10
1626652800,M,2.16,10.69,6.68,4.48,1.13,1.60,4.36
1626739200,A,2.21,15.39,7.80,4.09,2.32,1.18,4.97
1626739200,F,2.27,18.10,6.92,4.24,3.04,0.93,5.10
1626739200,M,2.16,12.83,8.59,3.95,1.51,1.60,4.83
1626825600,A,3.32,14.84,7.55,3.68,2.67,2.36,4.97
1626825600,F,2.27,15.83,6.92,3.96,2.70,3.74,5.01
1626825600,M,2.16,13.89,8.12,3.42,2.65,0.00,4.83
1626912000,A,3.32,17.04,6.54,3.82,3.21,2.95,5.20
1626912000,F,2.27,18.10,5.32,4.53,2.36,4.67,5.10
1626912000,M,2.16,16.03,7.64,3.16,4.16,0.00,5.21
1626998400,A,2.21,19.23,8.06,4.09,3.39,3.54,5.81
1626998400,F,0.00,20.36,6.92,5.09,2.70,4.67,5.75
1626998400,M,2.16,18.17,9.07,3.16,4.16,1.60,5.78
1627084800,A,2.21,18.13,9.06,5.18,3.21,3.54,6.23
1627084800,F,0.00,18.10,7.45,6.22,2.70,4.67,6.03
1627084800,M,2.16,18.17,10.50,4.21,3.78,1.60,6.34
1627171200,A,2.21,18.13,9.06,5.05,3.21,3.54,6.19
1627171200,F,0.00,18.10,7.45,6.22,2.70,4.67,6.03
1627171200,M,2.16,18.17,10.50,3.95,3.78,1.60,6.25
1627257600,A,3.32,15.39,9.06,5.05,2.85,4.13,5.95
1627257600,F,2.27,13.57,7.45,6.79,2.02,4.67,5.75
1627257600,M,2.16,17.10,10.50,3.42,3.78,3.20,6.06
1627344000,A,4.43,9.89,9.57,5.18,2.32,4.72,5.58
1627344000,F,2.27,10.18,9.58,7.07,1.35,5.60,5.85
1627344000,M,4.33,9.62,9.55,3.42,3.40,3.20,5.21
1627430400,A,2.21,12.09,9.82,5.73,1.96,2.95,5.67
1627430400,F,2.27,13.57,10.65,7.36,1.69,2.80,6.22
1627430400,M,2.16,10.69,9.07,4.21,2.27,3.20,5.11
1627516800,A,4.43,12.09,10.32,6.27,1.43,2.95,5.91
1627516800,F,6.80,13.57,11.71,7.36,1.69,2.80,6.59
1627516800,M,2.16,10.69,9.07,5.27,1.13,3.20,5.21
1627603200,A,5.53,11.54,8.31,5.59,1.43,1.77,5.20
1627603200,F,6.80,12.44,10.65,6.51,2.02,1.87,6.03
1627603200,M,4.33,10.69,6.21,4.74,0.76,1.60,4.36
1627689600,A,5.53,14.29,9.82,4.77,1.25,1.77,5.39
1627689600,F,6.80,14.70,13.31,5.94,1.69,1.87,6.40
1627689600,M,4.33,13.89,6.68,3.69,0.76,1.60,4.36
